"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jul 21 12:46:00 UTC 2026","Tue Jul 21 12:46:00 UTC 2026","0","","Reaper vs OPA","","","","collection Benchmark",""
"passed","Tue Jul 21 12:44:46 UTC 2026","Tue Jul 21 12:44:46 UTC 2026","0","","Reaper vs OPA","","","","abac Benchmark",""
"passed","Tue Jul 21 12:44:38 UTC 2026","Tue Jul 21 12:44:38 UTC 2026","0","","Reaper vs OPA","","","","rbac Benchmark",""
"passed","Tue Jul 21 12:44:34 UTC 2026","Tue Jul 21 12:44:34 UTC 2026","0","","Reaper vs OPA","","","","math Benchmark",""
"passed","Tue Jul 21 12:44:53 UTC 2026","Tue Jul 21 12:44:53 UTC 2026","0","","Reaper vs OPA","","","","multilayer Benchmark",""
"passed","Tue Jul 21 12:44:50 UTC 2026","Tue Jul 21 12:44:50 UTC 2026","0","","Reaper vs OPA","","","","regex Benchmark",""
"passed","Tue Jul 21 12:44:52 UTC 2026","Tue Jul 21 12:44:52 UTC 2026","0","","Reaper vs OPA","","","","string Benchmark",""
"passed","Tue Jul 21 12:45:08 UTC 2026","Tue Jul 21 12:45:08 UTC 2026","0","","Reaper vs OPA","","","","time Benchmark",""
"passed","Tue Jul 21 12:47:02 UTC 2026","Tue Jul 21 12:47:02 UTC 2026","0","","Reaper vs OPA","","","","mega Benchmark",""
