"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jul 22 23:11:55 UTC 2026","Wed Jul 22 23:11:55 UTC 2026","0","","Reaper vs OPA","","","","rbac Benchmark",""
"passed","Wed Jul 22 23:12:06 UTC 2026","Wed Jul 22 23:12:06 UTC 2026","0","","Reaper vs OPA","","","","string Benchmark",""
"passed","Wed Jul 22 23:14:30 UTC 2026","Wed Jul 22 23:14:30 UTC 2026","0","","Reaper vs OPA","","","","mega Benchmark",""
"passed","Wed Jul 22 23:12:00 UTC 2026","Wed Jul 22 23:12:00 UTC 2026","0","","Reaper vs OPA","","","","abac Benchmark",""
"passed","Wed Jul 22 23:12:16 UTC 2026","Wed Jul 22 23:12:16 UTC 2026","0","","Reaper vs OPA","","","","multilayer Benchmark",""
"passed","Wed Jul 22 23:13:12 UTC 2026","Wed Jul 22 23:13:12 UTC 2026","0","","Reaper vs OPA","","","","collection Benchmark",""
"passed","Wed Jul 22 23:12:40 UTC 2026","Wed Jul 22 23:12:40 UTC 2026","0","","Reaper vs OPA","","","","time Benchmark",""
"passed","Wed Jul 22 23:12:12 UTC 2026","Wed Jul 22 23:12:12 UTC 2026","0","","Reaper vs OPA","","","","regex Benchmark",""
"passed","Wed Jul 22 23:12:02 UTC 2026","Wed Jul 22 23:12:02 UTC 2026","0","","Reaper vs OPA","","","","math Benchmark",""
