"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jul 20 13:28:17 UTC 2026","Mon Jul 20 13:28:17 UTC 2026","0","","Reaper vs OPA","","","","regex Benchmark",""
"passed","Mon Jul 20 13:29:30 UTC 2026","Mon Jul 20 13:29:30 UTC 2026","0","","Reaper vs OPA","","","","collection Benchmark",""
"passed","Mon Jul 20 13:28:05 UTC 2026","Mon Jul 20 13:28:05 UTC 2026","0","","Reaper vs OPA","","","","math Benchmark",""
"passed","Mon Jul 20 13:28:04 UTC 2026","Mon Jul 20 13:28:04 UTC 2026","0","","Reaper vs OPA","","","","rbac Benchmark",""
"passed","Mon Jul 20 13:28:08 UTC 2026","Mon Jul 20 13:28:08 UTC 2026","0","","Reaper vs OPA","","","","abac Benchmark",""
"passed","Mon Jul 20 13:28:09 UTC 2026","Mon Jul 20 13:28:09 UTC 2026","0","","Reaper vs OPA","","","","string Benchmark",""
"passed","Mon Jul 20 13:28:30 UTC 2026","Mon Jul 20 13:28:30 UTC 2026","0","","Reaper vs OPA","","","","time Benchmark",""
"passed","Mon Jul 20 13:30:33 UTC 2026","Mon Jul 20 13:30:33 UTC 2026","0","","Reaper vs OPA","","","","mega Benchmark",""
"passed","Mon Jul 20 13:28:16 UTC 2026","Mon Jul 20 13:28:16 UTC 2026","0","","Reaper vs OPA","","","","multilayer Benchmark",""
