"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jul 24 14:46:05 UTC 2026","Fri Jul 24 14:46:05 UTC 2026","0","","Reaper vs OPA","","","","collection Benchmark",""
"passed","Fri Jul 24 14:45:33 UTC 2026","Fri Jul 24 14:45:33 UTC 2026","0","","Reaper vs OPA","","","","rbac Benchmark",""
"passed","Fri Jul 24 14:45:47 UTC 2026","Fri Jul 24 14:45:47 UTC 2026","0","","Reaper vs OPA","","","","regex Benchmark",""
"passed","Fri Jul 24 14:47:42 UTC 2026","Fri Jul 24 14:47:42 UTC 2026","0","","Reaper vs OPA","","","","mega Benchmark",""
"passed","Fri Jul 24 14:45:34 UTC 2026","Fri Jul 24 14:45:34 UTC 2026","0","","Reaper vs OPA","","","","abac Benchmark",""
"passed","Fri Jul 24 14:45:44 UTC 2026","Fri Jul 24 14:45:44 UTC 2026","0","","Reaper vs OPA","","","","multilayer Benchmark",""
"passed","Fri Jul 24 14:45:30 UTC 2026","Fri Jul 24 14:45:30 UTC 2026","0","","Reaper vs OPA","","","","math Benchmark",""
"passed","Fri Jul 24 14:45:45 UTC 2026","Fri Jul 24 14:45:45 UTC 2026","0","","Reaper vs OPA","","","","time Benchmark",""
"passed","Fri Jul 24 14:45:34 UTC 2026","Fri Jul 24 14:45:34 UTC 2026","0","","Reaper vs OPA","","","","string Benchmark",""
